url,label,domain,subdomain,tld,domain_len,subdomain_count,path_len,path_token_count,path_entropy,path_digit_ratio,url_len,has_at_symbol,hyphen_count,param_count,is_https,domain_age_days,domain_exp_days
qasawarhr-uk.icu,0,qasawarhr-uk,,icu,12,0,16,1,3.452819531114783,0.0,16,0,1,0,0,-1,-1
https://snde-caeb.com.aqrj17.cn/404.html,0,aqrj17,snde-caeb.com,cn,6,2,9,1,2.94770277922009,0.3333333333333333,40,0,1,0,1,-1,-1
remarkablecurious.co.uk/index.html,1,remarkablecurious,,co.uk,17,0,34,2,4.116299605701696,0.0,34,0,0,0,0,-1,-1
hollywoodlife.com/2011/08/25/joe-jonas-fast-life-cover/,1,hollywoodlife,,com,13,0,55,5,4.399250396597323,0.14545454545454545,55,0,4,0,0,9482,379
toronto.empireauctions.com/,1,empireauctions,toronto,com,14,1,27,1,3.6302753548819764,0.0,27,0,0,0,0,10413,544
https://xiucx.cn/plogin.php,0,xiucx,,cn,5,0,11,1,3.0271691184406184,0.0,27,0,0,0,1,-1,-1
findagrave.com/cgi-bin/fg.cgi?page=gr&GRid=5435,1,findagrave,,com,10,0,29,3,3.797467632984004,0.0,47,0,1,2,0,10312,278
amnh.org/,1,amnh,,org,4,0,9,1,3.169925001442312,0.0,9,0,0,0,0,12574,941
www.palmos.com/dev/,1,palmos,www,com,6,1,19,2,3.5766176449086657,0.0,19,0,0,0,0,3924,458
https://sonng-doceeg-jp.ndvbglk.cn,0,ndvbglk,sonng-doceeg-jp,cn,7,1,0,0,0.0,0.0,34,0,2,0,1,-1,-1
galleria12bangkok.com/en/old/css/animate/ver/,0,galleria12bangkok,,com,17,0,45,6,4.083318029990694,0.044444444444444446,45,0,0,0,0,4556,556
store.dunbarcycles.com/,1,dunbarcycles,store,com,12,1,23,1,3.8820451081368623,0.0,23,0,0,0,0,9592,269
https://www.mufg-mitsubishi.com/jp/,0,mufg-mitsubishi,www,com,15,1,4,1,1.5,0.0,35,0,1,0,1,-1,-1
https://www.amazon.tornix.club/,0,tornix,www.amazon,club,6,2,1,0,-0.0,0.0,31,0,0,0,1,-1,-1
honorsperformance.org/heritagefest/honors_performance/default1.asp,1,honorsperformance,,org,17,0,66,4,4.070444499093394,0.015151515151515152,66,0,0,0,0,5972,236
https://paypayfasfq.top/,0,paypayfasfq,,top,11,0,1,0,-0.0,0.0,24,0,0,0,1,-1,-1
https://www.aesocon-asoemsnacosmn.cpqvyri.md.ci/,0,md,www.aesocon-asoemsnacosmn.cpqvyri,ci,2,3,1,0,-0.0,0.0,48,0,1,0,1,811,284
evri.com/organization/phoenix-roadrunners-0x635fd,1,evri,,com,4,0,49,3,4.383307876204241,0.08163265306122448,49,0,2,0,0,7986,49
https://www.akshartours.com/amadeus/vendor/amabnl/amadeus-ws-client/tests/Amadeus/Client/Params/regional/527f723fbf2c73d16709963f13593c1a/Connexion.php,0,akshartours,www,com,11,1,124,11,4.763498314308682,0.18548387096774194,151,0,2,0,1,8083,1778
https://www.lovezi.top/,0,lovezi,www,top,6,1,1,0,-0.0,0.0,23,0,0,0,1,-1,-1
haberdashvintage.com/wp-includes/images/index.php,0,haberdashvintage,,com,16,0,49,4,4.305751364780154,0.0,49,0,1,0,0,1827,363
andrewkrogstad.com,0,andrewkrogstad,,com,14,0,18,1,3.7254805569978675,0.0,18,0,0,0,0,7564,105
www.lasmilyuna.com/aqq1/index.php,0,lasmilyuna,www,com,10,1,33,3,4.18788919491935,0.030303030303030304,33,0,0,0,0,3685,332
lawyers.com/v4/New-Jersey/West-Long-Branch/Joseph-Meehan-1098414-a.html,1,lawyers,,com,7,0,71,5,4.621165077068333,0.11267605633802817,71,0,6,0,0,10111,114
http://rakuten.co.jp.rakotane.xyz/,0,rakotane,rakuten.co.jp,xyz,8,3,1,0,-0.0,0.0,34,0,0,0,0,-1,-1
fanpix.net/gallery/emmanuelle-chriqui-pictures.htm,1,fanpix,,net,6,0,50,3,4.20307418942857,0.0,50,0,2,0,0,6426,148
icscards.nl.icslogin.adygeya.ru/index.php?idtyyQNq,0,adygeya,icscards.nl.icslogin,ru,7,3,41,2,4.006720834246031,0.0,50,0,0,1,0,10203,47
lonelyplanet.com/thorntree/thread.jspa?threadID=1908020,1,lonelyplanet,,com,12,0,38,3,3.8957149348842655,0.0,55,0,0,1,0,11328,358
whp8j4ece3.jawutozasoxppa.net/u4k8sn1cnp\nvellejaresearch.com/b/728x90.jpg?ref=coolin,0,jawutozasoxppa,whp8j4ece3,net,14,1,74,4,4.724449103305562,0.14864864864864866,85,0,0,1,0,-1,-1
kt-marketing.com/wp-admin/network/admin/docsign/0dfbc8254e0aedb5c74bf9c6b4f9be25/,0,kt-marketing,,com,12,0,81,6,4.610377133878553,0.18518518518518517,81,0,2,0,0,2965,321
www.youtube.com/watch?v=AmUPhEVWu_E,1,youtube,www,com,7,1,21,2,3.535174565635903,0.0,35,0,0,1,0,7516,153
ethicalmarkets.com/hanna_full_movie,1,ethicalmarkets,,com,14,0,35,2,4.093149802473811,0.0,35,0,0,0,0,7478,191
serwer1966103.home.pl,0,home,serwer1966103,pl,4,1,21,1,3.7849418274376427,0.3333333333333333,21,0,0,0,0,10145,5221
nfl.com/teams/coaches?coaType=assist&team=DET,1,nfl,,com,3,0,21,3,3.594465636961452,0.0,45,0,0,2,0,10709,613
https://smcb-crad.com-men-indxe.804u03.cn/,0,804u03,smcb-crad.com-men-indxe,cn,6,2,1,0,-0.0,0.0,42,0,3,0,1,-1,-1
drphone.com.au/.redirecting.littlewoods.com/saddsgsdg/lisetsdga/wosdfsdgd/tropsafas/,0,drphone,,com.au,7,0,84,6,4.069010295005088,0.0,84,0,0,0,0,-1,-1
pumped-toothpaste.surge.sh,0,surge,pumped-toothpaste,sh,5,1,26,1,3.6612262562697895,0.0,26,0,1,0,0,4068,314
91.239.24.22:6892,0,91.239.24.22,,,12,0,17,1,2.8451442836760013,0.7647058823529411,17,0,0,0,0,-1,-1
codanuscorp.com/87yfhc,0,codanuscorp,,com,11,0,22,2,3.879664004902594,0.09090909090909091,22,0,0,0,0,7325,709
http://www.dhlrh.com.br/site/recuperar_senha,0,dhlrh,www,com.br,5,1,21,2,3.499227541723357,0.0,44,0,0,0,0,-1,-1
antiqbook.com/boox/bbelow/books2000.shtml,1,antiqbook,,com,9,0,41,4,3.964395529526285,0.0975609756097561,41,0,0,0,0,9945,280
mxp1051.com,0,mxp1051,,com,7,0,11,1,3.095795255000934,0.36363636363636365,11,0,0,0,0,-1,-1
http://dictionary.babylon-software.com/cd-rom%20drive/,1,babylon-software,dictionary,com,16,1,16,1,3.625,0.125,54,0,2,0,0,4009,8
https://golrdkuten.rankntan.top/,0,rankntan,golrdkuten,top,8,1,1,0,-0.0,0.0,32,0,0,0,1,-1,-1
www.metcam.com.tr/help/css/index.html,0,metcam,www,com.tr,6,1,37,4,3.9723064058771302,0.0,37,0,0,0,0,10378,212
mcafee2020.club,0,mcafee2020,,club,10,0,15,1,3.3735572622751855,0.26666666666666666,15,0,0,0,0,-1,-1
servicrastreiobr.online,0,servicrastreiobr,,online,16,0,23,1,3.5013978254341027,0.0,23,0,0,0,0,-1,-1
airlines.einnews.com/news/international-air-transport-association,1,einnews,airlines,com,7,1,65,3,3.7318442150035054,0.0,65,0,3,0,0,8556,209
https://connect-u-login.updateau.life,0,updateau,connect-u-login,life,8,1,0,0,0.0,0.0,37,0,2,0,1,-1,-1
dictionary.sensagent.com/cirque/en-en/,1,sensagent,dictionary,com,9,1,38,3,3.945718475144532,0.0,38,0,1,0,0,8999,3418
thecanadianencyclopedia.com/index.cfm?PgNm=TCE&Params=A1ARTA0010347,1,thecanadianencyclopedia,,com,23,0,37,2,3.8278475418785787,0.0,67,0,0,2,0,9108,22
genforum.genealogy.com/beaudin/,1,genealogy,genforum,com,9,1,31,2,3.913400745661378,0.0,31,0,0,0,0,9718,143
inkprinting.net.au,0,inkprinting,,net.au,11,0,18,1,3.2390979179887864,0.0,18,0,0,0,0,-1,-1
tulipimpex.in,0,tulipimpex,,in,10,0,13,1,3.180832987205441,0.0,13,0,0,0,0,-1,-1
youtube.com/watch?v=sGiJaR9FH8w,1,youtube,,com,7,0,17,2,3.616874605956222,0.0,31,0,0,1,0,7516,153
lib.umich.edu/mobile-technology/mlibrary-mobile,1,umich,lib,edu,5,1,47,3,4.039285001701603,0.0,47,0,2,0,0,14587,684
astrophotoinsight.com/content/lagoon-nebula,1,astrophotoinsight,,com,17,0,43,3,3.946598408063951,0.0,43,0,1,0,0,6896,43
https://hfblhlfkglg.weebly.com/,0,weebly,hfblhlfkglg,com,6,1,1,0,-0.0,0.0,31,0,0,0,1,7109,195
chacha.com/question/what-are-some-facts-about-wes-scantlin,1,chacha,,com,6,0,58,3,4.039016238466063,0.0,58,0,6,0,0,9320,540
www.ccm.ece.vt.edu/papers/edmison_2002_ISWC2002_piezoelectric.pdf,1,vt,www.ccm.ece,edu,2,3,65,3,4.449462721374186,0.12307692307692308,65,0,0,0,0,13815,684
pegabepo.bget.ru/acesso3894,0,bget,pegabepo,ru,4,1,27,2,3.9400726873486533,0.14814814814814814,27,0,0,0,0,6367,206
usgennet.org/usa/wi/county/clark/cemeteries/wood/Bi.htm,1,usgennet,,org,8,0,55,8,4.150621814039006,0.0,55,0,0,0,0,9926,106
login.ez.library.latrobe.edu.au.llli.nl,0,llli,login.ez.library.latrobe.edu.au,nl,4,6,39,1,3.58482481072224,0.0,39,0,0,0,0,-1,-1
uk.ask.com/wiki/Wembley_Stadium_(1923),1,ask,uk,com,3,1,38,3,4.556752184325417,0.10526315789473684,38,0,0,0,0,9826,399
infoplays.com/2008-kansas-city-royals/,1,infoplays,,com,9,0,38,2,4.13569955274647,0.10526315789473684,38,0,3,0,0,9072,58
http://www.coconnext.com/saam/Login.htm,0,coconnext,www,com,9,1,15,2,3.506890595608519,0.0,39,0,0,0,0,-1,-1
fizjoterapiamm.pl/DOC/GoogleDrive-verfications/index.html,0,fizjoterapiamm,,pl,14,0,57,4,4.505719128344661,0.0,57,0,1,0,0,4943,169
publicrecords.com/people-search-records/frank-rico,1,publicrecords,,com,13,0,50,3,3.9909521314928407,0.0,50,0,3,0,0,10512,519
http://papeersupportcoalition.org/education/,1,papeersupportcoalition,,org,22,0,11,1,3.2776134368191157,0.0,44,0,0,0,0,5678,165
download-so-you-think-you-can-dance.edogo.com/,1,edogo,download-so-you-think-you-can-dance,com,5,1,46,1,3.936180434129755,0.0,46,0,6,0,0,3419,232
http://schoenstattcolombia.org/GoogleD/index.php,0,schoenstattcolombia,,org,19,0,18,2,3.7254805569978675,0.0,48,0,0,0,0,4576,171
wipfilms.net/teensploitation-films/survival-run/,1,wipfilms,,net,8,0,48,3,4.0220552088742005,0.0,48,0,2,0,0,5297,181
mp3lyrics.org/c/coalesce/for/,1,mp3lyrics,,org,9,0,29,4,3.7714370294611257,0.034482758620689655,29,0,0,0,0,7899,501
altin.in,0,altin,,in,5,0,8,1,2.5,0.0,8,0,0,0,0,5598,976
http://connecct-login.geisamurai.com/,0,geisamurai,connecct-login,com,10,1,1,0,-0.0,0.0,37,0,1,0,0,-1,-1
er-decallcule.ml,0,er-decallcule,,ml,13,0,16,1,3.077819531114783,0.0,16,0,1,0,0,-1,-1
https://www.jcb.co.jp.updateinfologins.icu/,0,updateinfologins,www.jcb.co.jp,icu,16,4,1,0,-0.0,0.0,43,0,0,0,1,-1,-1
hetland.org/writing/instant-python.html,1,hetland,,org,7,0,39,3,3.9872178475009488,0.0,39,0,1,0,0,9391,835
mralaska.org/credits.html,1,mralaska,,org,8,0,25,2,3.863465189601647,0.0,25,0,0,0,0,278,86
www.contactmusic.com/new/home.nsf/webpages/powx01x08x02,1,contactmusic,www,com,12,1,55,5,4.289739713209974,0.10909090909090909,55,0,0,0,0,9367,129
defendingbigd.com/2011/6/24/2241056/dallas-stars-2011-nhl-entry-draft-preview,1,defendingbigd,,com,13,0,77,6,4.5871447889114165,0.23376623376623376,77,0,6,0,0,6093,115
imdb.com/name/nm0476064/bio,1,imdb,,com,4,0,27,4,3.7639657428240807,0.25925925925925924,27,0,0,0,0,10845,111
http://fd2821b14d3828306.temporary.link/ERFRV4R4RFRE/FDH94458FVRB/cool/login.php,0,temporary,fd2821b14d3828306,link,9,1,41,4,4.0828041386061225,0.17073170731707318,80,0,0,0,0,2388,168
linkedin.com/in/jnfoster,1,linkedin,,com,8,0,24,3,3.8035088547976783,0.0,24,0,0,0,0,8352,48
tripadvisor.com/ShowTopic-g155032-i51-k4532954-Metro_Omni_Mont_Royal_to_Hippodrome-Montreal_Quebec.html,1,tripadvisor,,com,11,0,103,2,4.8923639036244255,0.14563106796116504,103,0,5,0,0,9672,189
amazon.com/Systematic-Chaos-Dream-Theater/dp/B000PFUAO6,1,amazon,,com,6,0,55,4,4.630737667794763,0.07272727272727272,55,0,3,0,0,11275,411
gasta.eu/Image/KMBC+TV+5,1,gasta,,eu,5,0,24,3,4.053508854797678,0.041666666666666664,24,0,0,0,0,-1,-1
knmellc.com,0,knmellc,,com,7,0,11,1,2.913977073182752,0.0,11,0,0,0,0,2825,96
tjoob.com/pornstars/megan-leigh/,1,tjoob,,com,5,0,32,3,4.101409765557392,0.0,32,0,1,0,0,6123,85
https://www.macmscsrd-asosmcnsoemrd.dsxslds.ne.pw,0,ne,www.macmscsrd-asosmcnsoemrd.dsxslds,pw,2,3,0,0,0.0,0.0,49,0,1,0,1,3933,2642
geototalgroup.com/eiphvuy,0,geototalgroup,,com,13,0,25,2,3.9238561897747246,0.0,25,0,0,0,0,328,36
jamesm.co.uk/8976fyvgg,0,jamesm,,co.uk,6,0,22,2,4.186704345910025,0.18181818181818182,22,0,0,0,0,8656,1205
academickids.com/encyclopedia/c/ca/canadian_federal_election__2004.html,1,academickids,,com,12,0,71,5,4.136932113580955,0.056338028169014086,71,0,0,0,0,9259,236
www.cottoninc.com/Nonwovens/CottonNonwovens/?S=Nonwovens&amp;Sort=0,1,cottoninc,www,com,9,1,44,3,3.4753355971339386,0.0,67,0,0,2,0,10763,2386
nrc3-g.com/c/4357/30021/?sid=B,0,nrc3-g,,com,6,0,24,4,3.7720552088742,0.4166666666666667,30,0,1,1,0,4766,346
https://www.as.maseori.com,0,maseori,www.as,com,7,2,0,0,0.0,0.0,26,0,0,0,1,-1,-1
youtube.com/watch?v=mNkv9vG8TJ4,1,youtube,,com,7,0,17,2,3.616874605956222,0.0,31,0,0,1,0,7516,153
bank-change.online,0,bank-change,,online,11,0,18,1,3.5032583347756456,0.0,18,0,1,0,0,-1,-1
www-vintaqe-myetherwallet.com,0,www-vintaqe-myetherwallet,,com,25,0,29,1,3.8664331502253835,0.0,29,0,2,0,0,-1,-1
www.cdndaklak.edu.vn/plugins/editors/tinymce/jscripts/tiny_mce/telegrama.638510743.BR.2012.exe#20correios#20telegrama&pbx=1&oq=&aq=&aqi=&aql=&gs_sm=&gs_upl=&bav=on.2#2cor.r_gc.r_pw.2ccf.osb&fp=aa151a29d476e27c&pf=p&pdl=800,0,cdndaklak,www,edu.vn,9,1,94,7,4.820442778372377,0.13829787234042554,222,0,0,11,0,-1,-1
m.theglobeandmail.com/news/politics/duceppe-rules-out-fast-return-to-politics-denies-plot-against-marois/article2229992/?service=mobile,1,theglobeandmail,m,com,15,1,120,5,4.314822977734193,0.058333333333333334,135,0,10,1,0,10954,367
heatabest.bandcamp.com/album/drop-tha-heat,1,bandcamp,heatabest,com,8,1,42,3,3.9477689831821627,0.0,42,0,2,0,0,8131,109
argonprint.com,0,argonprint,,com,10,0,14,1,3.3787834934861753,0.0,14,0,0,0,0,2979,307
services.runescape.com-son.top,0,com-son,services.runescape,top,7,2,30,1,3.6980685120588386,0.0,30,0,1,0,0,-1,-1
https://sites.google.com/view/ebaycustomerservice/home,0,google,sites,com,6,1,30,3,3.7647351787255054,0.0,54,0,0,0,1,10226,1095
www.datadoctors.com/recovery/,1,datadoctors,www,com,11,1,29,2,3.6764409086968683,0.0,29,0,0,0,0,10176,1145
usa-people-search.com/Find-Douglas-Clark-GA.aspx,1,usa-people-search,,com,17,0,48,2,4.371653522439333,0.0,48,0,5,0,0,7680,354
littonpathologyassociates.com/ca2/?cgi-bin/webscr?cmd=_login-submit,0,littonpathologyassociates,,com,25,0,34,2,3.8192447389337585,0.029411764705882353,67,0,2,2,0,-1,-1
fido-solution.icu,0,fido-solution,,icu,13,0,17,1,3.4104172527605194,0.0,17,0,1,0,0,-1,-1
en.wikipedia.org/wiki/Wesleyan_University,1,wikipedia,en,org,9,1,41,3,4.088868774593608,0.0,41,0,0,0,0,9010,120
npr.org/artists/15382643/bonnie-raitt,1,npr,,org,3,0,37,4,4.175273297885966,0.21621621621621623,37,0,1,0,0,11598,818
en.wikipedia.org/wiki/Claude_Gravelle,1,wikipedia,en,org,9,1,37,3,4.000559961488395,0.0,37,0,0,0,0,9010,120
mhs.mb.ca/docs/mb_history/51/criddle_n.shtml,1,mhs,,mb.ca,3,0,44,5,4.163532754804255,0.045454545454545456,44,0,0,0,0,9049,499
www.hpl.hp.com/personal/Hans_Boehm/ismm/cfp.html,1,hp,www.hpl,com,2,2,48,5,4.113521032323433,0.0,48,0,0,0,0,14440,170
presence.prohost.pl/site/gallery/log/joh.html,0,prohost,presence,pl,7,1,45,5,3.941884074955132,0.0,45,0,0,0,0,7362,307
news.nationalpost.com/2011/09/07/the-shadow-of-911-michael-comeau-retreated-into-hollywood-magic-to-escape-reality/,1,nationalpost,news,com,12,1,115,5,4.4082725232755084,0.09565217391304348,115,0,12,0,0,10000,225
en.wikipedia.org/wiki/Aston_Villa_F.C._season_2007-08,1,wikipedia,en,org,9,1,53,3,4.444163850463053,0.11320754716981132,53,0,1,0,0,9010,120
sakhtruck.ru,0,sakhtruck,,ru,9,0,12,1,3.084962500721156,0.0,12,0,0,0,0,-1,-1
www.99-bottles-of-beer.net/m.html#MediaBASIC,1,99-bottles-of-beer,www,net,18,1,33,2,3.824252831282987,0.06060606060606061,44,0,3,0,0,7866,168
galtechprojects.com/874ghv3,0,galtechprojects,,com,15,0,27,2,4.208410187268525,0.14814814814814814,27,0,0,0,0,-1,-1
pplservicessls.hopto.org,0,hopto,pplservicessls,org,5,1,24,1,3.5220552088742005,0.0,24,0,0,0,0,9340,1982
https://industriasclaudette.com/webmail.plala/login.php,0,industriasclaudette,,com,19,0,24,2,3.6053885422075336,0.0,55,0,0,0,1,7453,581
ohio.educationbug.org/public-schools/high/67301-shawnee-high-school.html,1,educationbug,ohio,org,12,1,72,4,4.348278952885764,0.06944444444444445,72,0,4,0,0,7654,15
amazon.com/No-One-Alicia-Keys/dp/B000WW1R4O,1,amazon,,com,6,0,43,4,4.547789463752857,0.11627906976744186,43,0,3,0,0,11275,411
legendsofhockey.net/LegendsOfHockey/jsp/SearchPlayersByName.jsp?let=P,1,legendsofhockey,,net,15,0,63,4,4.443893273751856,0.0,69,0,0,1,0,9883,2280
123people.com/b/william+hingston,1,123people,,com,9,0,32,3,4.241729296672175,0.09375,32,0,0,0,0,1613,212
the-aquila-group.com/,1,the-aquila-group,,com,16,0,21,1,4.011365041826379,0.0,21,0,2,0,0,10100,1951
http://iincojp.mbsrv.net/Closing&payoff/login.php,0,mbsrv,iincojp,net,5,1,25,2,3.7834651896016473,0.0,49,0,0,1,0,5871,337
obraarchitects.com/,1,obraarchitects,,com,14,0,19,1,3.5766176449086657,0.0,19,0,0,0,0,8586,179
rdoent.com/okq0h9,0,rdoent,,com,6,0,17,2,3.807763576417194,0.11764705882352941,17,0,0,0,0,382,347
http://www.bkdentalarts.com/bbs/wp-includes/pussy/test/pp_v2_update_1/a272afd5a90d58e8790fb55fb9b7c278/post3.php?dispatch=,0,bkdentalarts,www,com,12,1,85,7,4.591210495620239,0.25882352941176473,122,0,1,1,0,-1,-1
https://ux.measced.com,0,measced,ux,com,7,1,0,0,0.0,0.0,22,0,0,0,1,-1,-1
newrentinv.000webhostapp.com,0,000webhostapp,newrentinv,com,13,1,28,1,3.9407598325400897,0.10714285714285714,28,0,0,0,0,3413,1334
bonzer-module.000webhostapp.com,0,000webhostapp,bonzer-module,com,13,1,31,1,4.1313003425053605,0.0967741935483871,31,0,1,0,0,3413,1334
mcafee.airdrop-center.website,0,airdrop-center,mcafee,website,14,1,29,1,3.814371943179627,0.0,29,0,1,0,0,-1,-1
http://jgduf.tmwmb.com/fgrrefeedh/,0,tmwmb,jgduf,com,5,1,12,1,2.688721875540867,0.0,34,0,0,0,0,-1,-1
http://www.instructables.com/id/DIY-CNC/,1,instructables,www,com,13,1,12,2,3.0220552088742005,0.0,40,0,1,0,0,7389,280
scores.espn.go.com/nfl/recap?gameId=280907002,1,go,scores.espn,com,2,2,28,3,3.6725535823855564,0.0,45,0,0,1,0,10110,115
http://uonumanet.com/.https/controlpanel.msoutlookonline.net/asp/MManager/Login.asp/index.php?umail=Z2JlcnJ5QGNlbnR1cmlvbnN0b25lLmNvbQ,0,uonumanet,,com,9,0,73,6,4.136886423770869,0.0,134,0,0,1,0,7851,183
ineiniwewdswdw0627eororrxxx.cf,0,ineiniwewdswdw0627eororrxxx,,cf,27,0,30,1,3.8062389286533898,0.13333333333333333,30,0,0,0,0,-1,-1
https://rebrand.ly/0c3e6c,0,rebrand,,ly,7,0,7,1,2.521640636343318,0.42857142857142855,25,0,0,0,1,1791,1094
http://mickey-mouse.gamesxl.com/,1,gamesxl,mickey-mouse,com,7,1,1,0,-0.0,0.0,32,0,1,0,0,8676,89
classmates.com/directory/public/memberprofile/list.htm?regId=353913741,1,classmates,,com,10,0,54,5,4.051662160477596,0.0,70,0,0,1,0,11260,61
stubhub.com/trustmark-park-tickets/,1,stubhub,,com,7,0,35,2,3.911306145999518,0.0,35,0,2,0,0,9213,282
facebook.com/pages/Jacob-Tierney/112135822131529,1,facebook,,com,8,0,48,4,4.420914521951839,0.3125,48,0,1,0,0,10396,3118
politifact.com/wisconsin/statements/2011/jan/14/jeff-fitzgerald/wisconsin-assembly-speaker-jeff-fitzgerald-says-ir/,1,politifact,,com,10,0,115,8,4.446870149161776,0.05217391304347826,115,0,7,0,0,6675,264
https://en.wikipedia.org/wiki/Arch_bridge,1,wikipedia,en,org,9,1,17,2,3.572469458770135,0.0,41,0,0,0,1,9010,120
drumza.com/product/Schecter-Guitar-Research-Omen-Extreme-6-FR-Electric-Guitar-Black-Cherry.html,1,drumza,,com,6,0,95,3,4.4503984786642965,0.010526315789473684,95,0,10,0,0,6247,326
evri.com/person/cleon-skousen-0x66714,1,evri,,com,4,0,37,3,4.249729716863357,0.16216216216216217,37,0,2,0,0,7986,49
southcarolinasc.com/,1,southcarolinasc,,com,15,0,20,1,3.6464393446710157,0.0,20,0,0,0,0,5734,109
https://vievvnet_jp.46nwd.net/,0,46nwd,vievvnet_jp,net,5,1,1,0,-0.0,0.0,30,0,0,0,1,-1,-1
partners.adobe.com/public/developer/en/tiff/TIFFPM6.pdf,1,adobe,partners,com,5,1,55,6,4.419653295532276,0.01818181818181818,55,0,0,0,0,14181,244
naniesbynoa.com,0,naniesbynoa,,com,11,0,15,1,3.323231428797621,0.0,15,0,0,0,0,-1,-1
https://www.pwhgja.top/,0,pwhgja,www,top,6,1,1,0,-0.0,0.0,23,0,0,0,1,-1,-1
accessexcellence.org/WN/NM/miller.php,1,accessexcellence,,org,16,0,37,4,3.95905708166975,0.0,37,0,0,0,0,9918,2133
http://www.triasbersama.com/melzer/incs/wpp/new/secu/secure/filewords/index.php,0,triasbersama,www,com,12,1,52,8,3.897085150625374,0.0,79,0,0,0,0,6870,2626
familytreemaker.genealogy.com/users/f/i/g/Sharon-A-Fighter/ODT12-0001.html,1,genealogy,familytreemaker,com,9,1,74,7,4.6039128257576705,0.08108108108108109,74,0,3,0,0,9718,143
misssugarpuss.com/,1,misssugarpuss,,com,13,0,18,1,3.3027227528624894,0.0,18,0,0,0,0,6975,329
moneycentral.msn.com/detail/stock_quote?Symbol=kft,1,msn,moneycentral,com,3,1,39,3,4.047846769977879,0.0,50,0,0,1,0,11266,262
buscandosemprecrescer.com/entre/cadastro/system/seguranca/52VKQC4E.html,0,buscandosemprecrescer,,com,21,0,71,6,4.327210634768659,0.04225352112676056,71,0,0,0,0,-1,-1
jumeioo.com/1qbxh,0,jumeioo,,com,7,0,17,2,3.6901165175936645,0.058823529411764705,17,0,0,0,0,-1,-1
webguitartabs.com/,1,webguitartabs,,com,13,0,18,1,3.8365916681089787,0.0,18,0,0,0,0,2061,130
https://www.nhk-plus.southernmnmortgage.com/,0,southernmnmortgage,www.nhk-plus,com,18,2,1,0,-0.0,0.0,44,0,1,0,1,-1,-1
http://jaaeza.com/secure/wwwstats/122005/paid/ec/,0,jaaeza,,com,6,0,32,5,3.7570488277869583,0.1875,49,0,0,0,0,418,311
giveawaytoday.blogspot.com/,1,blogspot,giveawaytoday,com,8,1,27,1,3.986187965046303,0.0,27,0,0,0,0,9175,320
document-management-ct-nh-ma-me-ri-vt.com/company.php?companyid=171,1,document-management-ct-nh-ma-me-ri-vt,,com,37,0,53,2,3.90863018309961,0.0,67,0,7,1,0,6163,775
www.rainhadasjoias.com.br/~floenriq/accounts.verification.department/webscr.php,0,rainhadasjoias,www,com.br,14,1,79,4,4.327462439702948,0.0,79,0,0,0,0,105,259
https://gpbhatia.com/jp,0,gpbhatia,,com,8,0,3,1,1.584962500721156,0.0,23,0,0,0,1,-1,-1
149.56.146.132/~wellsfargo0o/cgi-bin/wellsfargo.com-accountvalida tion.billinginformations.html,0,149.56.146.132,,,14,0,95,4,4.6429224501629305,0.12631578947368421,95,0,2,0,0,-1,-1
'vpjawel.com/productssamples/products\%20purchase\%20order/',0,'vpjawel,,com,8,0,60,4,4.3427494050757804,0.06666666666666667,60,0,0,0,0,-1,-1
maleficent-armor.000webhostapp.com,0,000webhostapp,maleficent-armor,com,13,1,34,1,4.094097032108652,0.08823529411764706,34,0,1,0,0,3413,1334
summary-webkit.servehttp.com,0,servehttp,summary-webkit,com,9,1,28,1,4.0836169753972325,0.0,28,0,1,0,0,9175,685
www.uploadirect.info/files/,0,uploadirect,www,info,11,1,27,2,3.9582291686698783,0.0,27,0,0,0,0,-1,-1
fromtherumbleseat.com/2010/9/10/1674651/georgia-tech-kansas-jayhawks,1,fromtherumbleseat,,com,17,0,68,6,4.675503010833504,0.20588235294117646,68,0,3,0,0,5928,280
complementaryoncology.com/wp-admin/user/.o/,0,complementaryoncology,,com,21,0,43,4,4.08267318468309,0.0,43,0,1,0,0,5773,168
montgomerycountywaterlinereplacement.com/,1,montgomerycountywaterlinereplacement,,com,36,0,41,1,3.8204898092850623,0.0,41,0,0,0,0,5228,615
http://i-house.se/js/en/?0ac1e00a85fee32696b63951053602db=&amp;_Email=YWdpYnNvbkBybXNlcXVpcC5jb20=&amp;cmd=_home&amp;dispatch=70adcf4f0e1cdc1f19e8690866738ebec3474b416ab4e234db8ec1b654a55c0b,0,i-house,,se,7,0,7,2,2.128085278891394,0.0,190,0,1,4,0,1308,152
kotset.000webhostapp.com,0,000webhostapp,kotset,com,13,1,24,1,3.6572682296173893,0.125,24,0,0,0,0,3413,1334
martindale.com/McMillan-LLP/1333669-law-firm-office.htm,1,martindale,,com,10,0,55,3,4.431093122497561,0.12727272727272726,55,0,4,0,0,10944,12
https://_.s1.scxhmxy.cn/,0,scxhmxy,_.s1,cn,7,2,1,0,-0.0,0.0,24,0,0,0,1,-1,-1
ca.sports.yahoo.com/soccer/news?slug=txeplboltonwandererswe,1,yahoo,ca.sports,com,5,2,31,3,3.652114762754608,0.0,59,0,0,1,0,11197,126
mogulcontest.com,0,mogulcontest,,com,12,0,16,1,3.327819531114783,0.0,16,0,0,0,0,-1,-1
